   1.000E-03
   1.000E-02
    10.000
    16.000
       10001
    1.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
    0.000010    2.451124   -5.038035   -0.027596    0.379900    0.184831    0.023081
    0.000010   -5.491457   12.676177    0.048405   -0.246879   -0.106951   -0.022158
    0.000010    4.400772    7.099629    0.001589   -0.294088    0.182293    0.003164
    0.000010    5.327896  -10.656466    0.045931    0.259131    0.129557    0.026821
    0.000010   -9.410377   -9.309647    0.012019    0.193302   -0.195394    0.003906
    0.000010    1.790689   12.085087    0.037215   -0.283010    0.041935    0.041090
    0.000010  -12.374898   -2.016129    0.015582    0.045412   -0.278738    0.027908
    0.000010   -2.185852   -5.881347    0.013745    0.374212   -0.139079   -0.005222
    0.000010   11.513415   -7.359021   -0.012929    0.145693    0.227941   -0.016649
    0.000010  -13.417060   -5.529447    0.038471    0.100023   -0.242703   -0.014323
    0.000010    8.372190   13.282740   -0.025909   -0.213497    0.134569   -0.047797
    0.000010   -0.667444   13.729559    0.023670   -0.269403   -0.013097    0.005003
    0.000010   10.807376    2.407955    0.039203   -0.065356    0.293332   -0.027849
    0.000010    0.599607  -12.593612   -0.031170    0.281311    0.013394    0.005399
    0.000010   -0.671225   -7.016908   -0.026309    0.374939   -0.035866   -0.001555
    0.000010  -10.105186   -8.222858    0.015682    0.174865   -0.214894    0.001908
    0.000010    8.152690   -4.742551   -0.000075    0.163728    0.281457   -0.000420
    0.000010   10.864265    0.832265   -0.024406   -0.023140    0.302060    0.039236
    0.000010    1.079747   -0.530312   -0.021125    0.401940    0.818374    0.015130
    0.000010    4.179065   11.936281    0.029627   -0.265401    0.092921    0.032295
    0.000010   -5.486771   -0.451518    0.035174    0.034954   -0.424760    0.045805
    0.000010    7.968505    7.068398    0.031143   -0.203325    0.229217   -0.048396
    0.000010   -3.385300    8.887111   -0.029108   -0.303031   -0.115431   -0.029087
    0.000010  -10.571819  -11.779734    0.008816    0.187067   -0.167885    0.020291
    0.000010   13.292700   -3.380081    0.001617    0.066543    0.261689   -0.000953
    0.000010  -14.466879    2.223120   -0.006190   -0.039701   -0.258351   -0.023431
    0.000010   -0.297746   15.394013    0.000770   -0.254802   -0.004928    0.036242
    0.000010    3.559675   -1.527104   -0.000350    0.200322    0.466949   -0.032963
    0.000010    9.277360    3.724251   -0.044180   -0.117825    0.293509   -0.032509
    0.000010   -6.245221   -0.278851   -0.008648    0.017840   -0.399556    0.010817
    0.000010  -10.223918  -10.238824    0.028982    0.186027   -0.185756    0.041938
    0.000010    3.338279    4.782559   -0.017136   -0.339538    0.237001    0.004262
    0.000010  -14.282346   -3.274024   -0.018768    0.058371   -0.254635    0.030013
    0.000010  -13.150027    9.111164    0.008927   -0.142388   -0.205507    0.009023
    0.000010    1.684906   -0.748944   -0.010362    0.299128    0.672951    0.013683
    0.000010    2.778732    8.074847   -0.000584   -0.323578    0.111350   -0.014332
    0.000010   -9.302581   10.350982   -0.018120   -0.199373   -0.179180   -0.006722
    0.000010   -3.874709    5.976165    0.028857   -0.314403   -0.203847   -0.017830
    0.000010    5.110489   -0.573336   -0.031615    0.049163    0.438223    0.011059
    0.000010    0.700414   10.447813    0.028731   -0.308338    0.020671   -0.038413
    0.000010   -6.018179    1.700337   -0.028526   -0.108723   -0.384815   -0.043671
    0.000010   -6.441517    0.959244    0.011796   -0.057717   -0.387580   -0.036236
    0.000010   -3.792589  -13.013433    0.013805    0.260766   -0.075997   -0.007455
    0.000010    2.822815   -6.929305   -0.017178    0.338567    0.137923    0.014316
    0.000010    3.629850   -4.159666   -0.027097    0.320673    0.279829   -0.003994
    0.000010   10.586937   -1.874554    0.038304    0.053173    0.300303    0.042029
    0.000010  -12.261741   -0.443658   -0.011901    0.010323   -0.285297    0.001252
    0.000010   -9.422383   10.612386    0.023648   -0.198501   -0.176242   -0.006500
    0.000010   -6.727426   -0.154242   -0.021357    0.008836   -0.385393    0.019067
    0.000010  -13.455502   -1.051828   -0.018359    0.021213   -0.271372    0.036698
    0.000010    8.316864   -3.435074   -0.002199    0.127260    0.308118    0.037888
    0.000010   -4.035185    3.022650   -0.038362   -0.267004   -0.356445    0.008430
    0.000010    7.095296    0.329736   -0.016766   -0.017418    0.374811   -0.015904
    0.000010    5.712577  -11.302655    0.019842    0.250790    0.126754    0.020293
    0.000010   12.021846    0.591850    0.045183   -0.014173    0.287890    0.040880
    0.000010   11.554339    0.348465    0.045953   -0.008866    0.293989   -0.013626
    0.000010    5.267742    3.630076   -0.049059   -0.224343    0.325552    0.012058
    0.000010   -7.004734   14.332738   -0.023687   -0.224942   -0.109934    0.028674
    0.000010    7.987945   -1.939706    0.040514    0.082304    0.338939   -0.010185
    0.000010   -8.125116   -1.174442   -0.019910    0.049929   -0.345422    0.020661
    0.000010    2.734495   12.941668    0.011845   -0.269016    0.056841   -0.034683
    0.000010    3.970229   -1.025940   -0.025872    0.123550    0.478121   -0.020733
    0.000010    6.777907   12.632838    0.030258   -0.232727    0.124865   -0.000102
    0.000010   -6.177107    6.461292    0.048369   -0.241763   -0.231129   -0.012793
    0.000010   -6.252147   -4.513111    0.029514    0.210776   -0.291994    0.023731
    0.000010    3.149287   -1.346074   -0.047748    0.212372    0.496868   -0.047599
    0.000010    0.598817   -0.851628   -0.034076    0.801719    0.563724   -0.021169
    0.000010    5.334071   -8.479971    0.022442    0.267434    0.168221   -0.031022
    0.000010   -3.060407   -4.345762    0.042516    0.354635   -0.249744   -0.008246
    0.000010    0.893160    1.316439   -0.043284   -0.656091    0.445136    0.040631
    0.000010    3.629809   -6.916228   -0.012304    0.316825    0.166278   -0.007333
    0.000010  -11.251698   -0.472981   -0.000963    0.012515   -0.297725    0.000938
    0.000010   -1.324305   11.377215    0.009142   -0.293493   -0.034163    0.031352
    0.000010   -6.556735   -4.719023    0.036656    0.205526   -0.285563    0.001642
    0.000010   -2.037858   -0.115826    0.038068    0.039719   -0.698815   -0.014747
    0.000010   -0.623940  -11.411951   -0.039831    0.295357   -0.016148    0.026350
    0.000010    2.497910   -4.682869    0.010974    0.382988    0.204292   -0.034968
    0.000010   -2.343207  -13.969968   -0.039599    0.262038   -0.043952    0.048799
    0.000010   10.232894    8.816492   -0.003126   -0.177603    0.206136   -0.029015
    0.000010   -4.100174    1.151981   -0.035722   -0.131067   -0.466500    0.029771
    0.000010   13.492130    3.930877    0.001186   -0.074616    0.256108   -0.001982
    0.000010   -4.356492   -3.252636    0.019682    0.256579   -0.343656   -0.013156
    0.000010   -0.517243    9.100284   -0.031095   -0.330691   -0.018796   -0.000667
    0.000010    1.653413   -6.615775    0.006246    0.371514    0.092849    0.002435
    0.000010   -1.056777    3.384439    0.007492   -0.506937   -0.158289    0.033080
    0.000010  -10.871780   10.382291    0.024015   -0.178127   -0.186525   -0.048039
    0.000010    6.937009    4.118374    0.021630   -0.179732    0.302741    0.005925
    0.000010   -7.288492  -10.114217    0.006265    0.229775   -0.165580    0.029558
    0.000010  -10.921584   10.284446   -0.026902   -0.176999   -0.187964    0.008387
    0.000010   -7.394730   -3.247294   -0.036204    0.141482   -0.322183    0.023946
    0.000010    3.021973   15.248988   -0.025089   -0.248790    0.049304    0.015905
    0.000010  -11.596163    1.870921   -0.007941   -0.046474   -0.288053   -0.042483
    0.000010   -8.563941  -12.608149    0.012199    0.211887   -0.143922   -0.035564
    0.000010    4.458773    7.426104   -0.028000   -0.291303    0.174904    0.033723
    0.000010   -8.621449    4.319910    0.009786   -0.144259   -0.287905   -0.015306
    0.000010   11.533633   -8.637508    0.021823    0.157913    0.210861    0.035149
    0.000010   -0.709667   -2.268603    0.031845    0.619030   -0.193645   -0.046907
    0.000010  -11.490866    8.655278   -0.009252   -0.158627   -0.210595    0.036194
    0.000010   -0.367689   11.225934    0.038847   -0.298222   -0.009768   -0.031223
    0.000010   -9.423141    0.943099    0.012518   -0.032361   -0.323337   -0.020107
    0.000010    0.280673   14.680483    0.048953   -0.260922    0.004989   -0.048698
    0.000010    4.456017   15.035643   -0.026131   -0.242113    0.071753    0.018902
    0.000010    8.585391   -9.159854    0.048529    0.205919    0.193005    0.044151
    0.000010    3.869668   -7.144680   -0.008341    0.308477    0.167076   -0.021237
    0.000010    3.372466    9.388459   -0.004642   -0.297970    0.107035   -0.002693
    0.000010    6.896774  -10.260801    0.019819    0.236039    0.158653   -0.018981
    0.000010   -9.901329   -1.187916    0.000223    0.037722   -0.314411    0.000080
    0.000010   12.399890   -0.697313   -0.000825    0.015932    0.283310    0.001957
    0.000010  -10.459592    2.397702    0.025931   -0.068209   -0.297551    0.003438
    0.000010    4.908912   -3.370336   -0.048325    0.231953    0.337841    0.003896
    0.000010  -11.783936   10.560491    0.009905   -0.167775   -0.187212   -0.046047
    0.000010   -0.406427  -15.226114   -0.041014    0.256138   -0.006837   -0.028265
    0.000010   -8.939869  -12.518376   -0.010698    0.207489   -0.148176   -0.013419
    0.000010    7.088802    8.099440    0.035773   -0.229365    0.200745    0.008354
    0.000010   -5.115029    8.248153    0.034026   -0.272793   -0.169171   -0.007621
    0.000010   -7.384324   11.835082    0.022172   -0.227153   -0.141729   -0.031719
    0.000010  -13.644165    8.017514    0.041662   -0.127352   -0.216728   -0.012793
    0.000010   -0.603852   -9.715215   -0.001816    0.319903   -0.019884   -0.004034
    0.000010   -6.558813   -7.503139   -0.002118    0.238496   -0.208480    0.007960
    0.000010   14.720283    5.349450   -0.030163   -0.086304    0.237486    0.008951
    0.000010  -10.255543   -2.361083   -0.042942    0.069159   -0.300399   -0.030526
    0.000010    8.285993   -4.720076    0.024152    0.160285    0.281378   -0.010877
    0.000010    9.847985   -3.826688    0.030254    0.111429    0.286762   -0.001139
    0.000010    0.364892   -0.579759    0.041984    1.022545    0.643576   -0.012256
    0.000010   -8.367667   -2.482704    0.021543    0.096280   -0.324501    0.022424
    0.000010  -12.600241    5.551999   -0.027904   -0.108664   -0.246613   -0.022966
    0.000010    5.238653  -14.467133   -0.037015    0.239705    0.086799   -0.013358
    0.000010  -10.366464   -2.937802   -0.009968    0.083064   -0.293105   -0.012116
    0.000010   -9.574429   -6.501217   -0.002675    0.165129   -0.243187   -0.040318
    0.000010   12.996777    7.420437   -0.010678   -0.128166    0.224481    0.044261
    0.000010  -13.677350    4.191730    0.022355   -0.077473   -0.252789    0.000487
    0.000010  -14.411510   -2.677431    0.041723    0.047709   -0.256798   -0.017124
    0.000010   -0.992684    7.637722    0.005498   -0.357324   -0.046442    0.037496
    0.000010    3.669839  -13.814601   -0.033894    0.255635    0.067909   -0.027454
    0.000010    3.969269  -13.148483    0.023847    0.258318    0.077981   -0.011644
